"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
1,"Daniel Case2",708.0,0,"","US",4638,3.0,13,15,65,7,51,1,5,154,8,2.0,717224
2,"Mathias Klein",702.0,0,"","DE",4763,2.0,7,7,40,4,0,1,5,72,3,2.0,114183
3,"Elijah K White",661.0,0,"","US",3659,4.0,13,20,80,7,78,1,5,204,10,2.0,1151613
4,"Stephen Strudwick",652.916664,0,"","GB",3761,4.0,38,51,163,12,186,2,5,530,19,2.0,1337570
5,"Jayden Sherwood",647.0,0,"","GB",5711,2.0,6,7,71,6,34,1,4,83,5,1.0,902107
6,"Brett McBurnie",636.0,0,"","AU",6898,2.0,9,10,61,5,25,1,5,108,7,2.0,22184
7,"Luka Bogunovic",636.0,0,"","NZ",4344,2.0,6,6,43,4,3,1,5,62,3,2.0,1144836
8,"David Rodríguez4",627.5,0,"","ES",5866,2.0,16,16,117,12,15,1,5,165,10,2.0,995197
9,"Tony Alberts",617.0,0,"","US",3266,3.0,10,12,37,3,36,2,5,135,3,3.0,878678
10,"Leonardo Mallaco",612.3333279999999,0,"","BR",2906,4.0,52,71,229,17,178,3,5,710,17,4.0,846713
11,"Pino Palazzo",612.3000030000001,0,"","GB",4850,3.0,31,36,205,21,143,1,4,394,16,3.0,952603
12,"Steve Vandeputte",610.000008,0,"","BE",3033,5.0,52,94,134,11,440,4,5,919,23,3.0,1223052
13,"Miguel Lozano",604.0,0,"","ES",3591,3.0,18,21,48,5,26,2,5,237,5,3.0,154768
14,"Bogdan Krystek",578.552979,0,"","CA",2503,6.0,82,169,157,12,815,4,5,1739,21,4.0,1147090
15,"Carson Krenz",578.116661,0,"","US",3638,4.0,45,59,134,13,169,1,5,639,11,4.0,301961
16,"Frankie Dee",578.0,0,"","US",4319,3.0,7,9,14,2,24,1,5,93,1,4.0,511560
17,"Jussi Pohjola2",574.0,0,"","FI",3298,3.0,12,16,52,6,52,2,5,150,6,3.0,1109974
18,"Scott Cooper7",565.8333279999999,0,"","AU",3107,4.0,33,41,58,4,146,3,5,460,7,4.0,1196186
19,"Mark Mifsud",565.0,0,"","MT",4907,3.0,18,20,58,5,40,1,5,216,5,3.0,761111
20,"Guilherme Schlemper",547.5,0,"","BR",3231,4.0,12,14,15,1,39,2,5,133,1,5.0,1310863
21,"Manuel Dambacher",541.5666659999999,0,"","FR",2710,6.0,25,52,25,3,213,3,5,550,2,6.0,1137112
22,"Sam Mott",537.6666720000001,0,"","GB",4174,3.0,16,19,106,7,99,1,4,246,6,3.0,671814
23,"Marcellus Allen2",536.910713,0,"","US",2493,6.0,57,111,24,3,445,3,5,1190,2,10.0,1076146
24,"Pierre Olivier",535.6999969999999,0,"","FR",4789,3.0,37,41,220,15,72,1,4,467,18,3.0,1199856
25,"Izan Muñoz",534.6666720000001,0,"","GO",4065,4.0,26,33,60,4,122,2,4,335,3,4.0,1100278
26,"Dima Syrkin2",531.6666720000001,0,"","GO",4345,4.0,24,30,100,9,119,1,4,304,4,3.0,922603
27,"Bruno Matos2",531.0,0,"","BR",3690,3.0,14,16,33,4,36,2,4,152,5,3.0,660286
28,"Franco Jesus Almiron",530.9416659999999,0,"","AR",4961,3.0,80,92,687,51,310,1,4,1198,53,2.0,1290804
29,"Sebastian Girado",528.5,0,"","AR",1977,7.0,10,28,13,2,182,3,5,262,3,5.0,1224696
30,"Elliot Sneddon",522.0,0,"","GB",5446,1.0,17,17,131,12,35,1,4,205,7,2.0,723954
31,"Daniel Avelino",515.8333359000001,0,"","BR",2051,6.0,15,34,9,1,149,4,5,376,0,7.0,1075915
32,"Joan Jorda",513.0,0,"","ES",2464,6.0,8,16,8,1,48,3,5,162,1,5.0,1151059
33,"Luca Bono",509.5,0,"","IT",3528,5.0,10,15,2,0,54,2,4,177,2,4.0,1244989
34,"James Nelson11",509.0,0,"","US",2563,5.0,15,21,17,1,58,3,5,219,3,3.0,905838
35,"Wen Jun",507.41666399999997,0,"","CN",3980,4.0,65,87,219,24,294,1,4,879,19,3.0,1270700
36,"Varot Anuchatkul",506.952377,0,"","TH",1529,6.0,35,67,121,10,335,8,5,600,13,6.0,1301328
37,"Alexis Leyrit",505.33928679999997,0,"","FR",2212,7.0,27,84,21,2,331,3,5,851,2,8.0,1366703
38,"Gino Liu",504.5,0,"","US",2300,6.0,13,29,15,2,125,3,5,297,0,5.0,1129406
39,"Shih-Hung Lee",498.0,0,"","AU",4110,3.0,17,19,85,7,37,1,4,174,11,2.0,1111980
40,"Ron Rickerton",494.5,0,"","US",2841,5.0,8,12,0,0,25,2,5,122,0,5.0,816793
41,"Ryan Woodrow",493.0,0,"","US",4973,4.0,3,5,13,1,23,1,5,53,3,2.0,420983
42,"Greg Boyce",487.5,0,"","US",3581,3.0,9,11,61,4,44,2,4,143,4,2.0,969500
43,"Tod Rhoades",487.4416656,0,"","US",1911,7.0,49,112,63,4,466,3,5,1020,2,6.0,872587
44,"Mike D Morgan",487.0,0,"","ENG",3405,4.0,7,10,21,2,41,2,4,99,0,5.0,487456
45,"Xavi Mf",481.6666718,0,"","ES",2036,7.0,28,60,10,1,263,5,5,638,2,8.0,1368024
46,"Ryan D Day",477.0,0,"","AU",2292,5.0,8,12,0,0,49,3,5,120,0,4.0,67256
47,"Franklin Souza",474.66666399999997,0,"","BR",2571,7.0,11,20,20,1,81,2,4,171,2,4.0,318799
48,"Eugene Patin",473.7888871,0,"","US",1620,7.0,32,81,217,20,381,4,5,655,15,5.0,1073593
49,"Sarah Van Fiepland2",473.0,0,"","DE",3288,5.0,6,8,0,0,38,2,4,89,0,5.0,1136204
50,"Gabriel Benitez",471.333328,0,"","ES",5171,2.0,35,38,169,18,59,1,3,349,25,1.0,1143961
51,"Alberto Sánchez López",471.166672,0,"","ES",3227,6.0,12,22,39,4,68,2,4,188,2,6.0,331790
52,"Tuukka Heiman",467.5,0,"","FI",2826,3.0,9,11,38,4,21,3,4,98,3,2.0,868126
53,"Hernan Bosqued",467.199997,0,"","AR",2783,6.0,22,40,56,4,172,2,4,491,5,4.0,1034526
54,"Sophia Oliveira",464.866661,0,"","BR",2140,6.0,33,63,56,6,384,11,5,621,9,6.0,1395786
55,"Oscar Knight",463.0,0,"","GO",2436,5.0,13,18,30,2,58,4,4,217,2,4.0,1370610
56,"Harrison Gough",462.399994,0,"","AU",3591,4.0,19,26,79,5,107,2,4,321,4,4.0,1135037
57,"João Crespo2",461.5,0,"","PT",2676,5.0,7,13,9,1,61,2,5,137,0,8.0,1248133
58,"Emre Yüzbasioglu",457.5,0,"","TR",3400,4.0,13,17,52,4,62,2,4,181,4,4.0,1362131
59,"Paulius Rudminas",456.0,0,"","LT",2370,4.0,6,10,22,2,35,4,4,118,3,4.0,1236247
60,"Aaron Blaiotta",454.6999971,0,"","AR",2386,6.0,22,43,103,7,204,3,5,468,11,4.0,1146221
61,"Sondre Mollatt",452.5,0,"","NO",3610,4.0,10,13,62,6,52,2,4,113,7,2.0,808823
62,"Shintaro Ichimura",451.5000001,0,"","JP",2583,6.0,18,38,23,1,167,2,4,409,1,5.0,358052
63,"Marcelo Suita",451.074997,0,"","BR",2030,6.0,38,76,359,31,280,8,5,651,26,5.0,931613
64,"Rui Oliveira Teixeira",448.142852,0,"","MO",7246,1.0,54,56,357,47,89,1,3,516,45,1.0,845556
65,"Oscar Maza",447.666672,0,"","ES",6376,2.0,20,21,185,18,41,1,3,198,20,1.0,1326623
66,"Matthew Joseph Graham",447.5,0,"","GB",3179,4.0,9,11,43,5,91,2,3,127,2,6.0,512991
67,"Alexandre La Boissonniere",446.8333359,0,"","CA",2667,6.0,32,58,89,7,304,6,4,616,10,4.0,1367417
68,"Fredrik Sørlie",444.699997,0,"","NO",5140,2.0,25,29,192,16,80,1,3,333,18,2.0,22173
69,"Gregorio Scalbi",442.91666399999997,0,"","AR",3237,5.0,59,96,176,14,707,11,4,949,13,5.0,1386912
70,"Stefan Struwe2",442.5,0,"","DE",2501,5.0,5,10,9,1,47,2,4,99,2,7.0,980759
71,"Gustavo Hinz",442.369049,0,"","BR",2907,5.0,82,127,168,13,719,3,5,1589,9,4.0,1357220
72,"Alex Fores",440.6666641,0,"","ENG",2246,6.0,17,32,5,0,183,3,5,263,0,6.0,512392
73,"Dennis Cav",438.5,0,"","TR",5916,2.0,30,34,193,19,69,1,3,310,18,2.0,1247926
74,"Maximus Morgan",438.0,0,"","AU",2499,3.0,4,4,0,0,11,2,4,46,0,4.0,1200052
75,"Crispin Williamson",437.0,0,"","GB",7077,1.0,14,14,113,13,9,1,3,128,12,1.0,291904
76,"Mark Kerr2",437.0,0,"","AU",2989,5.0,5,7,16,1,11,2,5,76,2,3.0,232510
77,"Dinos Xanthopoulos",434.0,0,"","GR",2641,5.0,3,5,0,0,17,4,5,54,0,5.0,1331868
78,"Mikołaj Kornijczuk2",429.875,0,"","PL",3529,4.0,27,37,98,11,150,11,4,341,8,4.0,1374269
79,"Karl Herbst",428.61904499999997,0,"","US",1459,7.0,26,67,67,5,404,6,5,576,6,5.0,1319825
80,"Roel de Fouw",428.25,0,"","NL",5459,2.0,38,39,217,16,104,1,3,446,22,2.0,209147
81,"Jean Renzen2",427.66666399999997,0,"","NL",2764,5.0,13,23,9,0,91,4,4,231,2,5.0,1068840
82,"Crispin J Williamson",425.5,0,"","GB",6400,2.0,8,9,47,6,22,1,3,91,5,1.0,1269489
83,"Greg Toole",425.0,0,"","US",2377,6.0,14,27,70,5,156,2,5,268,8,4.0,1209344
84,"Giacomo Perego",425.0,0,"","IT",1776,7.0,5,11,0,0,55,4,5,111,0,8.0,312511
85,"C Kelly",423.6666641,0,"","SCT",1653,6.0,24,50,173,14,209,7,5,385,18,3.0,157195
86,"Ryan Webb6",421.4166641,0,"","US",2016,7.0,12,35,0,0,188,4,5,290,0,8.0,1095675
87,"Tommy Blais3",421.1666641,0,"","CA",1744,6.0,20,40,73,6,252,7,5,433,8,5.0,1377277
88,"Michael Lathrop",414.0,0,"","US",1990,5.0,6,8,11,1,19,4,5,75,1,5.0,133119
89,"Steven Cone2",413.81666559999996,0,"","WLS",1918,6.0,23,53,34,2,266,6,5,580,3,6.0,1341601
90,"Mukul Singh4",413.0,0,"","CA",1908,5.0,11,21,70,7,105,11,4,224,5,4.0,1381848
91,"Daniel Genis",411.5,0,"","US",1690,6.0,17,34,31,3,181,6,5,385,2,5.0,583341
92,"Rudi V F Randgaard",410.5000001,0,"","NO",1963,5.0,20,37,156,15,178,11,4,357,14,4.0,1394973
93,"Jon Moll",409.099991,0,"","CA",3936,4.0,58,78,165,11,338,2,3,777,13,4.0,989796
94,"Matias Ezequiel Marcomini",409.0,0,"","AR",2844,6.0,10,19,0,0,71,2,4,214,0,6.0,643280
95,"Nathaniel Bell4",407.0,0,"","US",3099,7.0,3,11,9,1,68,2,4,108,1,5.0,991314
96,"Jordan Scobie2",405.9555587,0,"","AU",1750,6.0,51,112,178,15,976,11,5,1142,16,7.0,1309824
97,"Wang Ho Yin",403.5,0,"","HK",5749,3.0,14,18,82,9,59,1,3,173,8,3.0,637769
98,"Colin Peterson4",401.33116909999995,0,"","CA",1613,6.0,46,104,121,10,378,8,5,907,10,8.0,890207
99,"Joan Pedret Botey",400.0,0,"","FR",4081,3.0,5,6,13,2,16,2,4,64,2,4.0,1202858
100,"Jiaye Zhu",399.91666399999997,0,"","CN",3277,3.0,34,40,209,18,123,11,3,456,21,3.0,1395257
101,"Luca Vecchies",399.875,0,"","IT",1933,6.0,22,45,72,5,366,11,5,553,10,5.0,1385276
102,"Harry Wicks",398.0,0,"","GB",4132,2.0,5,5,19,2,4,1,3,44,2,2.0,337855
103,"Jakub Borowiak",398.0,0,"","PL",1930,7.0,4,10,3,1,55,4,4,97,0,7.0,476351
104,"Pratik Hopal",397.7444458,0,"","IN",1373,7.0,36,82,61,4,522,8,5,665,4,5.0,1291975
105,"Ron Osborne Jr",397.199997,0,"","US",3044,6.0,19,35,17,2,105,3,5,360,2,5.0,1110722
106,"Leon Remondo van Bokhorst",397.0,0,"","NL",1738,4.0,10,11,23,2,21,8,5,109,2,4.0,981717
107,"Leo James Nakao",396.63333520000003,0,"","US",1562,7.0,26,55,33,4,213,6,5,513,3,7.0,1053379
108,"Benjamin Traverso2",396.0,0,"","AR",3288,5.0,4,6,32,3,5,2,4,39,3,6.0,484733
109,"Dustin A Brown",393.0,0,"","US",2243,5.0,5,9,0,0,40,3,4,89,0,6.0,794258
110,"Martin Alvarez2",392.5833359,0,"","AR",2136,6.0,31,59,53,2,231,5,4,656,2,6.0,1086576
111,"Simone Sciascia",391.4166718,0,"","IT",1683,7.0,16,49,37,3,208,5,5,471,4,6.0,1329604
112,"Michael C Burnett",390.8333359,0,"","US",1520,7.0,18,60,1,0,226,5,5,646,0,7.0,992830
113,"Juha Manninen",390.3333281,0,"","FI",1734,6.0,15,31,62,6,99,5,5,261,7,5.0,397378
114,"Nahuel Gallego",390.0,0,"","AR",3246,6.0,6,12,29,2,46,2,4,121,1,5.0,1108558
115,"Daan-Robert de Graaff",388.0,0,"","NL",2767,6.0,3,5,0,0,38,2,4,40,0,7.0,706707
116,"Aidan Mehta",388.0,0,"","CA",2984,5.0,2,5,0,0,31,2,5,54,0,7.0,401049
117,"Sean St. Cyr",387.1333313,0,"","US",1694,6.0,33,79,40,2,462,6,5,826,6,5.0,1176351
118,"Roger Jenkins3",387.0,0,"","US",1603,4.0,10,15,34,3,73,9,5,159,1,7.0,1097371
119,"Henry Linforth",386.5,0,"","GB",3278,4.0,21,28,58,5,103,3,3,239,4,4.0,721638
120,"Bernardo Fagundes",385.7075729,0,"","BR",1801,6.0,43,103,89,7,800,7,5,1007,14,6.0,1324025
121,"Patrick Savina2",385.0,0,"","AU",1801,5.0,7,11,3,1,13,8,5,115,0,6.0,1160485
122,"Rob C Johnson",383.66666399999997,0,"","ENG",3082,5.0,20,28,15,1,101,2,3,262,3,5.0,1004666
123,"Bence Papp2",383.5,0,"","HU",1752,7.0,8,23,9,1,125,4,5,201,1,7.0,1200382
124,"Adris Adri",382.6666641,0,"","ES",1408,6.0,13,31,66,8,292,11,5,238,8,5.0,1283155
125,"Tore Wåhlin",381.33333600000003,0,"","SE",2907,5.0,16,23,40,4,73,2,3,222,0,6.0,1167470
126,"Philip Gynn",381.3333281,0,"","GB",1928,6.0,14,32,24,5,254,6,4,335,0,7.0,1331158
127,"Frederick Beacham",381.0,0,"","IM",2520,5.0,6,10,9,0,51,2,5,117,1,5.0,1056749
128,"Marc Rose",380.6666641,0,"","US",1596,6.0,27,62,90,7,400,8,5,628,8,6.0,1172688
129,"Jukka Tapani",379.34999849999997,0,"","FI",1943,7.0,25,60,61,5,268,4,4,587,6,6.0,877017
130,"Marcelo Browne2",379.0,0,"","BR",3018,4.0,26,37,94,9,115,4,3,368,11,5.0,1388754
131,"Ben Parisi",379.0,0,"","US",1776,6.0,10,23,33,3,126,5,4,295,3,6.0,635175
132,"Mateo González Estévez",378.5,0,"","ES",1984,7.0,4,9,8,1,72,4,4,99,2,4.0,1275897
133,"Thijs Janssen2",378.383339,0,"","NL",1551,6.0,21,52,51,3,323,6,5,506,3,6.0,1384651
134,"Eemil Vehanen",378.0,0,"","FI",3845,5.0,12,16,10,2,46,2,3,157,1,5.0,1141154
135,"Kevin Rodriguez Guerra",378.0,0,"","ES",3660,5.0,2,4,13,1,22,2,4,46,0,5.0,382260
136,"Frank Binnendijk",376.0,0,"","NL",3664,3.0,19,21,68,5,19,2,3,205,7,3.0,69111
137,"Joshua Simmers",374.5,0,"","US",1403,5.0,15,25,25,2,139,7,5,287,1,5.0,1326027
138,"Christopher Bosch",373.5,0,"","CA",1857,5.0,11,21,47,2,51,11,5,244,6,4.0,1392336
139,"Yves Lanoix",373.40000150000003,0,"","CA",1520,7.0,21,50,8,1,208,6,5,554,0,7.0,37686
140,"Steven Ames",372.9807359,0,"","ENG",1614,7.0,110,265,129,15,393,7,5,2480,11,10.0,1128100
141,"Alan Yusim Silva",372.15000150000003,0,"","AR",1479,6.0,51,112,199,17,834,11,5,1016,14,6.0,1358917
142,"Mick Gardner",370.25554650000004,0,"","AU",1950,6.0,55,112,67,6,460,10,5,940,6,8.0,90236
143,"Nuno Ruas",370.0,0,"","PT",1716,7.0,8,28,18,1,110,4,5,330,2,6.0,1209165
144,"Matthew Burns6",369.41666399999997,0,"","US",2635,5.0,19,32,30,3,119,3,4,346,2,5.0,812188
145,"Christopher Kenworthy",368.0,0,"","AU",1591,5.0,12,23,27,2,118,8,5,208,1,5.0,1089337
146,"Phil Berry",368.0,0,"","AQ",2438,7.0,11,27,1,0,96,3,4,317,0,9.0,63792
147,"Shizdy Koolam",366.14286100000004,0,"","TH",3367,5.0,54,86,50,5,355,3,4,930,5,5.0,1385329
148,"Duane Busch",365.5,0,"","US",2811,6.0,8,16,14,2,76,2,4,164,0,5.0,959109
149,"Joe Wild",365.25,0,"","AU",2113,7.0,9,25,8,1,102,3,4,280,0,6.0,47601
150,"Silvio Dal Col",364.75,0,"","IT",1583,6.0,19,34,20,2,151,8,5,289,3,6.0,1380654
151,"Mario Ras",364.0,0,"","ZA",4529,3.0,19,22,153,15,62,1,3,226,12,2.0,1012883
152,"Sebastian R Garcia",364.0,0,"","US",1547,6.0,5,10,19,2,52,6,5,108,2,5.0,1372485
153,"Vincent T Huynh",363.5,0,"","US",1635,5.0,10,17,35,2,68,11,5,196,3,4.0,1346679
154,"Ludvig Degnes",362.5,0,"","NO",2098,5.0,8,14,23,2,88,5,4,143,2,6.0,1271910
155,"Stéphane Lesly",362.0,0,"","FR",2492,7.0,4,15,1,0,86,2,4,171,0,7.0,185825
156,"Derek Thorpe2",362.0,0,"","US",2502,7.0,2,6,0,0,22,3,5,66,0,7.0,971101
157,"Ivo Viana",361.7333374,0,"","PT",1623,6.0,18,38,24,2,188,7,5,374,2,6.0,1250118
158,"Michael L Bowen",361.5,0,"","US",1653,5.0,8,14,23,2,68,7,5,141,4,7.0,1201928
159,"Kevin Cheung3",361.0,0,"","CA",1763,6.0,6,13,4,0,67,6,5,135,0,7.0,1146203
160,"Javier Casero romo",360.66666399999997,0,"","ES",3960,2.0,12,13,98,8,42,1,3,175,6,3.0,413596
161,"Luke Ross4",360.1666641,0,"","NZ",1822,5.0,15,27,74,6,116,11,5,252,10,4.0,1392274
162,"Adam Boij",360.0,0,"","SE",2825,3.0,6,7,5,0,15,3,3,66,0,4.0,1296394
163,"Jose Vicente Calvo Alcalde3",359.9000016,0,"","ES",1679,7.0,32,83,16,2,392,5,5,966,1,10.0,1311791
164,"Christopher Merkel",359.333328,0,"","DE",2574,5.0,16,21,48,3,79,5,3,237,7,3.0,1367819
165,"Tom Jarvis",358.3333359,0,"","US",1786,6.0,13,27,51,4,172,7,4,302,5,5.0,391267
166,"Mark Labretone",357.5,0,"","US",1523,5.0,8,15,52,5,90,11,5,130,2,5.0,609039
167,"Tim Kalinowski",357.5,0,"","AU",1435,6.0,11,24,43,4,203,9,5,210,6,3.0,1310372
168,"Pedro P. Costa",357.0,0,"","PT",1457,5.0,14,24,20,2,190,10,5,213,1,5.0,1324986
169,"Jordan Sutherland3",356.5,0,"","GB",2756,4.0,9,12,1,0,38,3,3,160,1,4.0,1205841
170,"Todd Pennington",356.0,0,"","US",1008,6.0,17,39,142,12,201,8,5,255,15,3.0,1156118
171,"Martin Maierhofer",355.25,0,"","AT",939,6.0,17,33,74,8,198,11,5,260,7,5.0,1360629
172,"Tom E Norris",355.1666641,0,"","US",1615,6.0,16,36,33,4,230,7,5,377,2,5.0,1287638
173,"Lucas Craig",355.0,0,"","AU",5033,2.0,5,5,20,1,4,1,3,59,1,3.0,1059557
174,"Connor Wagland",354.6666641,0,"","CA",1618,7.0,11,30,25,2,138,5,5,282,3,5.0,1375181
175,"Santiago Giglio",354.27777860000003,0,"","AR",1268,7.0,55,140,175,14,1131,11,5,1239,19,5.0,1264771
176,"Deion Clark",353.1999969,0,"","US",1666,7.0,7,30,0,0,192,5,5,383,0,7.0,1335367
177,"Abel Adosinaba",352.2619099,0,"","GB",2046,6.0,34,74,112,8,609,11,4,715,16,5.0,1402569
178,"Hajrudin Balic2",352.0,0,"","CA",1796,4.0,11,14,27,3,71,8,4,143,1,7.0,725209
179,"Vaughn Donahue",352.0,0,"","US",1593,6.0,16,32,11,2,167,11,5,311,1,7.0,1380050
180,"Josh N Lad",351.5,0,"","NU",3817,5.0,8,12,17,2,132,2,3,125,2,6.0,394435
181,"Edward Ciocca",351.5,0,"","US",2030,5.0,6,11,5,0,35,5,4,135,1,5.0,1076969
182,"Stefan Fimpel2",351.0,0,"","DE",2131,8.0,2,10,0,0,70,4,5,88,0,8.0,1383007
183,"Matthew Lederer2",350.09999849999997,0,"","ENG",1418,6.0,30,57,82,12,350,7,5,422,2,7.0,1387042
184,"Denis Kiriakopoulos",350.0,0,"","CH",3776,5.0,6,11,5,0,44,1,3,138,1,4.0,35982
185,"Leon Stachera",350.0,0,"","PL",4186,6.0,3,4,0,0,16,1,4,46,0,6.0,1195493
186,"Sebastian Brizzi",349.5,0,"","AR",1628,5.0,9,16,18,2,103,7,5,154,1,6.0,1331995
187,"Carlos Yaque",347.5500031,0,"","ES",1453,6.0,28,54,56,4,373,8,5,584,2,5.0,1363326
188,"Martin Fleurent2",346.5,0,"","CA",1844,7.0,7,19,12,1,91,5,5,207,0,6.0,302541
189,"Jason Kops",345.5,0,"","AU",3652,3.0,10,12,41,4,29,2,4,137,4,2.0,876356
190,"Steve Jung2",345.5,0,"","AU",1323,6.0,8,17,45,3,103,8,5,126,5,3.0,1367664
191,"Flavio Caetano",345.4523773,0,"","BR",1994,6.0,24,47,88,8,458,7,4,407,10,5.0,82015
192,"James Augustine",345.0,0,"","US",1342,6.0,10,19,25,2,100,7,5,162,2,4.0,1234760
193,"Fujiyasu Kuroyama",345.0,0,"","JP",2804,5.0,5,9,7,1,23,3,4,103,0,4.0,1350519
194,"Michael Mortyn",344.0,0,"","AU",2017,5.0,2,5,0,0,21,4,5,54,0,7.0,1137713
195,"Pedro Fontana",341.333328,0,"","BR",4461,4.0,11,15,78,6,40,1,4,211,6,3.0,602537
196,"Brad R Lloyd",340.583328,0,"","WLS",2469,6.0,21,50,8,2,189,2,3,475,2,6.0,1223499
197,"Thomas Olifirenkoff",340.5,0,"","FR",2383,6.0,13,31,11,2,119,3,4,374,1,7.0,1349083
198,"Raul Canedo",340.1666641,0,"","ES",1476,6.0,20,49,20,2,303,7,5,559,2,5.0,1385936
199,"Robert E. Brown",340.0,0,"","GB",3013,5.0,6,10,10,2,40,2,3,97,0,4.0,38836
200,"Gianluca Pieta",339.8888932,0,"","BR",1889,6.0,22,49,91,8,257,5,4,390,7,5.0,1074547
201,"Jason Lafitte",339.8333359,0,"","US",1343,6.0,20,62,21,3,457,11,5,628,3,6.0,1273732
202,"Steven Moerman",339.2353439,0,"","BE",1591,6.0,79,190,36,3,928,8,5,1833,2,10.0,177744
203,"George Palozzi",338.0,0,"","GB",3907,7.0,2,6,1,0,69,1,3,70,0,5.0,416679
204,"Mocha Brown",337.6999969,0,"","TR",1456,7.0,18,45,31,2,297,7,5,432,4,5.0,1354792
205,"Pedro Salazar2",337.5606079,0,"","PT",1432,6.0,31,71,206,13,575,11,5,776,29,4.0,1340808
206,"Joaquin Wigley",337.5,0,"","AR",2338,5.0,9,14,22,2,79,5,3,135,3,5.0,1287455
207,"Matthew Williams46",337.5,0,"","GB",2018,6.0,5,12,5,1,58,4,4,120,1,5.0,1090319
208,"Dylan Ashtari",337.25,0,"","NL",1574,5.0,15,24,88,9,97,8,4,176,7,3.0,1224123
209,"Charlie Mann2",337.0,0,"","GB",1561,5.0,6,9,30,2,42,11,4,74,1,5.0,1397214
210,"Ryan Peacock2",337.0,0,"","AU",2334,4.0,3,4,6,1,22,4,4,41,0,5.0,1028747
211,"Bruno A Pires",336.9861145,0,"","PT",1729,7.0,32,91,4,0,345,7,5,1012,1,10.0,1357490
212,"Carson Cobb2",336.5,0,"","US",2778,4.0,16,20,34,4,65,11,3,192,4,4.0,1158875
213,"Joao Vieira De Macedo",336.3333282,0,"","BR",1801,6.0,14,29,12,0,154,7,5,335,0,6.0,1069254
214,"RG Wtenweerde",336.1190414,0,"","NL",1384,7.0,39,104,24,1,522,7,5,1036,0,7.0,378277
215,"Hans Janssen",336.0,0,"","NL",1685,7.0,5,12,48,3,60,5,5,105,5,5.0,49501
216,"Rubén Martínez8",336.0,0,"","ES",1914,4.0,7,9,18,2,44,11,4,80,1,5.0,1285161
217,"Giuseppe Guttuso2",336.0,0,"","IT",1442,6.0,7,13,8,1,78,11,5,113,1,5.0,1380306
218,"Raphael Bolli",336.0,0,"","CH",1733,7.0,5,17,3,0,77,7,5,173,1,5.0,1367503
219,"Brian Kay2",335.9047623,0,"","AU",1342,5.0,48,86,81,5,599,8,5,871,7,6.0,1313194
220,"Niklas Hulselmans",335.0,0,"","BE",1741,4.0,5,7,28,3,39,11,5,71,2,6.0,1375337
221,"Michael Lasch",334.4249992,0,"","DE",1185,6.0,40,92,135,16,536,9,5,566,11,8.0,642303
222,"Gaston Avalos2",334.0,0,"","AR",1453,5.0,4,6,9,1,35,7,5,61,2,5.0,1328152
223,"Hernan Schroh",333.9705887,0,"","AR",1516,6.0,53,95,116,15,752,11,5,883,7,9.0,1391930
224,"Deepak Mishra",333.0000001,0,"","US",1970,6.0,21,42,48,7,273,11,4,367,9,5.0,1405730
225,"Karl Mueller3",333.0,0,"","IE",1741,5.0,6,9,0,0,23,6,5,94,0,8.0,1070219
226,"Angelo Goumas",332.333328,0,"","AU",2260,5.0,31,51,27,2,133,4,4,560,1,6.0,153593
227,"Jason Washburn",332.1666641,0,"","US",1624,6.0,16,33,62,4,148,8,5,376,10,5.0,670518
228,"Harrison Whitticombe",331.3333359,0,"","GB",1449,5.0,13,20,97,8,143,11,4,226,9,4.0,1383858
229,"David Ruiz15",331.25,0,"","ES",1813,6.0,20,42,129,10,148,11,5,396,13,5.0,1393382
230,"Javier Suárez",331.25,0,"","ES",2308,7.0,11,25,16,2,130,3,4,233,0,7.0,1031013
231,"Jorgeley Junior",331.0,0,"","BR",1526,5.0,12,21,46,4,110,11,4,186,3,5.0,1349088
232,"Alejandro Elicerio",331.0,0,"","US",1828,3.0,5,6,37,3,14,9,4,71,0,5.0,1092922
233,"Jay Goodwin2",330.27272800000003,0,"","US",1714,6.0,25,53,36,2,234,6,5,651,4,6.0,981778
234,"Trautmann Guido",330.0,0,"","DE",1860,7.0,6,22,15,1,88,5,5,216,1,8.0,768669
235,"Ivaylo Kolev3",329.2714233,0,"","BG",1212,6.0,68,154,43,7,1451,10,5,1292,0,10.0,1202324
236,"Dobbin Holmes",327.3333359,0,"","US",2225,4.0,13,17,43,4,67,11,3,173,8,3.0,1187803
237,"David Wiles",326.5,0,"","GB",1311,7.0,10,22,8,0,129,8,5,200,2,6.0,1074565
238,"Bernardo Mosca",326.40000150000003,0,"","AR",1431,7.0,14,36,0,0,265,8,5,333,0,11.0,1344790
239,"Luis Vazquez12",326.1666641,0,"","MX",1476,6.0,49,108,12,4,967,11,5,1104,0,10.0,1358247
240,"Tomy Giménez",326.0,0,"","ES",2706,5.0,17,28,7,2,75,4,3,249,1,5.0,1277252
241,"Nick Terrell2",326.0,0,"","US",2074,5.0,7,9,8,1,54,5,4,89,2,4.0,808291
242,"Lochlan Shearsmith",325.5,0,"","AU",1457,6.0,6,13,28,4,76,8,4,94,2,5.0,1035599
243,"Jesus Vazquez2",325.5,0,"","MX",1525,6.0,5,12,4,1,80,7,5,124,0,8.0,943709
244,"Isaac Dean",325.3333359,0,"","AU",1527,5.0,8,14,12,2,80,11,5,120,2,5.0,1255270
