Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,LatAccel,LongAccel,YawRate
33.93132400512695,0.8642122745513916,-34.00830741101309,150.7300652045636,0.7516977190971375,0.013579124584794044,5973.0791015625,0.11563220620155334,2,8.539590835571289,-11.937429428100586,0.2842353582382202
33.73388671875,0.8644286394119263,-34.00831236973904,150.73006379729674,0.73322993516922,0.013579124584794044,5927.61328125,0.11999091506004333,2,8.600154876708984,-11.071564674377441,0.2938689589500427
33.54718017578125,0.8646438121795654,-34.00831723794615,150.7300624983828,0.7114261984825134,0.011467499658465385,5887.6064453125,0.12463892996311188,2,8.333559036254883,-10.9951171875,0.2928658127784729
33.35655975341797,0.8648578524589539,-34.008322196672104,150.73006119946888,0.6775885224342346,0.011467501521110535,5862.185546875,0.13103064894676208,2,8.700840950012207,-11.295317649841309,0.2878059446811676
33.164913177490234,0.8650708198547363,-34.00832706487922,150.73005990055495,0.6200404167175293,0.011467501521110535,5838.43994140625,0.14149010181427002,2,9.19482421875,-10.747176170349121,0.2943895757198334
32.981109619140625,0.8652827143669128,-34.00833193336147,150.73005860098033,0.5551053285598755,0.011467501521110535,5812.1181640625,0.1534022092819214,2,10.117257118225098,-10.24339485168457,0.3121277987957001
32.815853118896484,0.865493655204773,-34.00833671160002,150.73005741041933,0.4793280363082886,0.011467501521110535,5794.11376953125,0.16763830184936523,2,9.766310691833496,-8.960748672485352,0.33341386914253235
32.66958999633789,0.8657035231590271,-34.00834158008228,150.73005621985837,0.421779990196228,0.011467501521110535,5777.8408203125,0.18129310011863708,2,9.501720428466797,-7.997894287109375,0.34395521879196167
32.53178787231445,0.8659125566482544,-34.008346358320836,150.73005502929738,0.39699751138687134,0.011467501521110535,5766.66259765625,0.19233392179012299,2,10.038195610046387,-7.62529182434082,0.34360045194625854
32.40306091308594,0.8661206960678101,-34.00835113655939,150.73005394642865,0.36971282958984375,0.011467501521110535,5760.7646484375,0.1995963305234909,2,10.6003999710083,-7.453411102294922,0.3357487916946411
